Model,DPO2024
Firmware Version,1.25

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.0002,
Sample Interval,1.6e-08,
Filter Frequency,2e+08,
Record Length,125000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.5,5
Label,,
TIME,CH1,CH2
6.18848e-04,-0.0186719,0.1
6.18864e-04,-0.0186719,0.0875001
6.18880e-04,-0.0149219,0.1125
6.18896e-04,-0.0160938,0.1
6.18912e-04,-0.0161719,0.125781
6.18928e-04,-0.0149219,0.1
6.18944e-04,-0.0136719,0.1
6.18960e-04,-0.0161719,0.1
6.18976e-04,-0.0161719,0.1
6.18992e-04,-0.0148438,0.0882813
6.19008e-04,-0.0136719,0.113281
6.19024e-04,-0.0135938,0.1125
6.19040e-04,-0.0160938,0.1
6.19056e-04,-0.0160938,0.125781
6.19072e-04,-0.0160938,0.1
6.19088e-04,-0.0175,0.1
6.19104e-04,-0.0161719,0.125
6.19120e-04,-0.0185938,0.1
6.19136e-04,-0.0173438,0.113281
6.19152e-04,-0.0124219,0.1125
6.19168e-04,-0.0124219,0.1
6.19184e-04,-0.0136719,0.1
6.19200e-04,-0.0174219,0.125
6.19216e-04,-0.0186719,0.125781
6.19232e-04,-0.0123438,0.0882813
6.19248e-04,-0.02,0.1
6.19264e-04,-0.0136719,0.1
6.19280e-04,-0.0175,0.0875001
6.19296e-04,-0.0210938,0.113281
6.19312e-04,-0.0149219,0.1
6.19328e-04,-0.0161719,0.113281
6.19344e-04,-0.0135938,0.113281
6.19360e-04,-0.0161719,0.1
6.19376e-04,-0.0149219,0.113281
6.19392e-04,-0.0199219,0.125781
6.19408e-04,-0.0125,0.1125
6.19424e-04,-0.0174219,0.0875001
6.19440e-04,-0.0211719,0.1
6.19456e-04,-0.0124219,0.125
6.19472e-04,-0.0136719,0.1375
6.19488e-04,-0.0124219,0.1
6.19504e-04,-0.0160156,0.1
6.19520e-04,-0.0149219,0.1
6.19536e-04,-0.0161719,0.1
6.19552e-04,-0.0125,0.1
6.19568e-04,-0.0174219,0.125781
6.19584e-04,-0.0135938,0.113281
6.19600e-04,-0.0111719,0.1
6.19616e-04,-0.0161719,0.1
6.19632e-04,-0.0175,0.1
6.19648e-04,-0.0161719,0.1375
6.19664e-04,-0.0124219,0.125781
6.19680e-04,-0.0161719,0.1
6.19696e-04,-0.0135938,0.1
6.19712e-04,-0.01375,0.1
6.19728e-04,-0.01875,0.1125
6.19744e-04,-0.0160938,0.113281
6.19760e-04,-0.0136719,0.113281
6.19776e-04,-0.0149219,0.1125
6.19792e-04,-0.0148438,0.1125
6.19808e-04,-0.0160938,0.125781
6.19824e-04,-0.0135938,0.125781
6.19840e-04,-0.0186719,0.125781
6.19856e-04,-0.0148438,0.138281
6.19872e-04,-0.0148438,0.1
6.19888e-04,-0.0148438,0.1125
6.19904e-04,-0.0135938,0.1125
6.19920e-04,-0.0161719,0.125781
6.19936e-04,-0.0149219,0.125781
6.19952e-04,-0.0136719,0.113281
6.19968e-04,-0.0124219,0.125781
6.19984e-04,-0.0148438,0.1125
6.20000e-04,-0.0174219,0.113281
6.20016e-04,-0.0160938,0.125781
6.20032e-04,-0.0149219,0.125
6.20048e-04,-0.01625,0.1
6.20064e-04,-0.0124219,0.1375
6.20080e-04,-0.0124219,0.125781
6.20096e-04,-0.0149219,0.1
6.20112e-04,-0.0147656,0.175781
6.20128e-04,-0.0135938,0.113281
6.20144e-04,-0.0210938,0.1625
6.20160e-04,-0.0161719,0.113281
6.20176e-04,-0.01625,0.113281
6.20192e-04,-0.0135938,0.125781
6.20208e-04,-0.0148438,0.15
6.20224e-04,-0.0148438,0.113281
6.20240e-04,-0.01125,0.125781
6.20256e-04,-0.015,0.1
6.20272e-04,-0.00992189,0.113281
6.20288e-04,-0.0199219,0.113281
6.20304e-04,-0.0125,0.113281
6.20320e-04,-0.0161719,0.113281
6.20336e-04,-0.0136719,0.100781
6.20352e-04,-0.01125,0.1375
6.20368e-04,-0.015,0.138281
6.20384e-04,-0.0211719,0.1
6.20400e-04,-0.01625,0.1125
6.20416e-04,-0.0174219,0.100781
6.20432e-04,-0.0135938,0.113281
6.20448e-04,-0.0148438,0.1
6.20464e-04,-0.0199219,0.113281
6.20480e-04,-0.0135938,0.1
6.20496e-04,-0.0124219,0.125781
6.20512e-04,-0.0173438,0.1
6.20528e-04,-0.0149219,0.1
6.20544e-04,-0.01375,0.113281
6.20560e-04,-0.0211719,0.1375
6.20576e-04,-0.0149219,0.125781
6.20592e-04,-0.0135938,0.1
6.20608e-04,-0.0174219,0.1375
6.20624e-04,-0.0149219,0.1375
6.20640e-04,-0.0136719,0.113281
6.20656e-04,-0.01625,0.1
6.20672e-04,-0.0148438,0.1125
6.20688e-04,-0.0174219,0.1
6.20704e-04,-0.0148438,0.125781
6.20720e-04,-0.0175,0.125781
6.20736e-04,-0.0124219,0.113281
6.20752e-04,-0.0111719,0.1
6.20768e-04,-0.0148438,0.1
6.20784e-04,-0.0199219,0.15
6.20800e-04,-0.01625,0.125781
6.20816e-04,-0.00984376,0.1
6.20832e-04,-0.0148438,0.113281
6.20848e-04,-0.0161719,0.138281
6.20864e-04,-0.0161719,0.1375
6.20880e-04,-0.0125,0.100781
6.20896e-04,-0.0136719,0.1
6.20912e-04,-0.0135938,0.15
6.20928e-04,-0.0124219,0.1
6.20944e-04,-0.0136719,0.1
6.20960e-04,-0.0175,0.1
6.20976e-04,-0.01,0.1125
6.20992e-04,-0.0161719,0.125
6.21008e-04,-0.0160938,0.125781
6.21024e-04,-0.0149219,0.1375
6.21040e-04,-0.0135938,0.113281
6.21056e-04,-0.0186719,0.125
6.21072e-04,-0.00992189,0.125781
6.21088e-04,-0.0149219,0.125
6.21104e-04,-0.0124219,0.1375
6.21120e-04,-0.0149219,0.113281
6.21136e-04,-0.0161719,0.1
6.21152e-04,-0.02,0.113281
6.21168e-04,-0.0161719,0.113281
6.21184e-04,-0.0149219,0.1375
6.21200e-04,-0.0149219,0.1375
6.21216e-04,-0.01625,0.113281
6.21232e-04,-0.01125,0.113281
6.21248e-04,-0.0160938,0.113281
6.21264e-04,-0.01,0.1
6.21280e-04,-0.0148438,0.125
6.21296e-04,-0.0124219,0.113281
6.21312e-04,-0.0148438,0.1625
6.21328e-04,-0.0136719,0.125781
6.21344e-04,-0.0149219,0.125
6.21360e-04,-0.0161719,0.1
6.21376e-04,-0.01625,0.1
6.21392e-04,-0.0175,0.113281
6.21408e-04,-0.0148438,0.125781
6.21424e-04,-0.01625,0.113281
6.21440e-04,-0.01875,0.138281
6.21456e-04,-0.0161719,0.1
6.21472e-04,-0.0199219,0.113281
6.21488e-04,-0.0160938,0.1375
6.21504e-04,-0.01875,0.113281
6.21520e-04,-0.0136719,0.1125
6.21536e-04,-0.0148438,0.1
6.21552e-04,-0.0186719,0.125781
6.21568e-04,-0.0136719,0.1
6.21584e-04,-0.0125,0.125781
6.21600e-04,-0.0174219,0.1
6.21616e-04,-0.0175,0.1125
6.21632e-04,-0.0198438,0.1375
6.21648e-04,-0.0136719,0.1
6.21664e-04,-0.01875,0.1
6.21680e-04,-0.0174219,0.15
6.21696e-04,-0.0149219,0.125781
6.21712e-04,-0.0149219,0.125
6.21728e-04,-0.0211719,0.113281
6.21744e-04,-0.0148438,0.100781
6.21760e-04,-0.01875,0.1125
6.21776e-04,-0.0174219,0.176563
6.21792e-04,-0.0160938,0.113281
6.21808e-04,-0.0211719,0.1
6.21824e-04,-0.0161719,0.125
6.21840e-04,-0.0175,0.1
6.21856e-04,-0.0235938,0.1125
6.21872e-04,-0.0186719,0.1
6.21888e-04,-0.0161719,0.1125
6.21904e-04,-0.0136719,0.1125
6.21920e-04,-0.00867189,0.1125
6.21936e-04,-0.0149219,0.125781
6.21952e-04,-0.0186719,0.1
6.21968e-04,-0.0124219,0.113281
6.21984e-04,-0.0160156,0.125781
6.22000e-04,-0.0148438,0.138281
6.22016e-04,-0.0199219,0.1
6.22032e-04,-0.0210938,0.125781
6.22048e-04,-0.0175,0.1
6.22064e-04,-0.0211719,0.113281
6.22080e-04,-0.0136719,0.125781
6.22096e-04,-0.02,0.1
6.22112e-04,-0.0148438,0.125781
6.22128e-04,-0.01625,0.1125
6.22144e-04,-0.01875,0.125
6.22160e-04,-0.01625,0.0875001
6.22176e-04,-0.02,0.113281
6.22192e-04,-0.0199219,0.1
6.22208e-04,-0.0175,0.113281
6.22224e-04,-0.0199219,0.1
6.22240e-04,-0.0148438,0.125781
6.22256e-04,-0.0174219,0.125781
6.22272e-04,-0.0186719,0.113281
6.22288e-04,-0.0160938,0.125781
6.22304e-04,-0.0148438,0.125781
6.22320e-04,-0.0199219,0.138281
6.22336e-04,-0.0149219,0.113281
6.22352e-04,-0.01875,0.1125
6.22368e-04,-0.01125,0.1375
6.22384e-04,-0.0148438,0.15
6.22400e-04,-0.0175,0.125781
6.22416e-04,-0.0160938,0.125781
6.22432e-04,-0.0136719,0.113281
6.22448e-04,-0.0199219,0.1125
6.22464e-04,-0.0148438,0.1
6.22480e-04,-0.0148438,0.1
6.22496e-04,-0.0175,0.125
6.22512e-04,-0.0161719,0.113281
6.22528e-04,-0.0173438,0.125781
6.22544e-04,-0.0160938,0.1375
6.22560e-04,-0.01625,0.113281
6.22576e-04,-0.0161719,0.1
6.22592e-04,-0.01375,0.113281
6.22608e-04,-0.0149219,0.100781
6.22624e-04,-0.0175,0.125781
6.22640e-04,-0.0136719,0.1125
6.22656e-04,-0.0136719,0.113281
6.22672e-04,-0.0136719,0.113281
6.22688e-04,-0.0175,0.1125
6.22704e-04,-0.0161719,0.100781
6.22720e-04,-0.0175,0.1
6.22736e-04,-0.01125,0.125
6.22752e-04,-0.01875,0.1375
6.22768e-04,-0.01125,0.113281
6.22784e-04,-0.0211719,0.125
6.22800e-04,-0.0148438,0.113281
6.22816e-04,-0.0149219,0.1
6.22832e-04,-0.01875,0.113281
6.22848e-04,-0.0161719,0.1
6.22864e-04,-0.01625,0.113281
6.22880e-04,-0.0149219,0.138281
6.22896e-04,-0.0161719,0.0875001
6.22912e-04,-0.0136719,0.1
6.22928e-04,-0.0148438,0.1
6.22944e-04,-0.0149219,0.125781
6.22960e-04,-0.0161719,0.1375
6.22976e-04,-0.0160156,0.1
6.22992e-04,-0.0175,0.1
6.23008e-04,-0.01625,0.1125
6.23024e-04,-0.0161719,0.1125
6.23040e-04,-0.0211719,0.113281
6.23056e-04,-0.0186719,0.1125
6.23072e-04,-0.0174219,0.1125
6.23088e-04,-0.0161719,0.0875001
6.23104e-04,-0.0198438,0.113281
6.23120e-04,-0.01875,0.113281
6.23136e-04,-0.01125,0.1
6.23152e-04,-0.01875,0.1
6.23168e-04,-0.0124219,0.1125
6.23184e-04,-0.0211719,0.1
6.23200e-04,-0.0172656,0.1
6.23216e-04,-0.0136719,0.113281
6.23232e-04,-0.0136719,0.1
6.23248e-04,-0.0175,0.1
6.23264e-04,-0.0174219,0.1
6.23280e-04,-0.0175,0.1
6.23296e-04,-0.01375,0.101563
6.23312e-04,-0.0136719,0.1
6.23328e-04,-0.0149219,0.1
6.23344e-04,-0.0175,0.1125
6.23360e-04,-0.0161719,0.1
6.23376e-04,-0.0174219,0.113281
6.23392e-04,-0.01625,0.1
6.23408e-04,-0.0136719,0.1125
6.23424e-04,-0.0174219,0.1
6.23440e-04,-0.0160938,0.1
6.23456e-04,-0.0186719,0.113281
6.23472e-04,-0.0149219,0.1125
6.23488e-04,-0.01875,0.1
6.23504e-04,-0.0186719,0.1
6.23520e-04,-0.0135938,0.1
6.23536e-04,-0.0186719,0.1
6.23552e-04,-0.0124219,0.1
6.23568e-04,-0.0124219,0.1
6.23584e-04,-0.0174219,0.125781
6.23600e-04,-0.0136719,0.1
6.23616e-04,-0.0174219,0.125781
6.23632e-04,-0.0175,0.1
6.23648e-04,-0.0135938,0.1
6.23664e-04,-0.0174219,0.1
6.23680e-04,-0.0123438,0.1
6.23696e-04,-0.0186719,0.113281
6.23712e-04,-0.0199219,0.113281
6.23728e-04,-0.0186719,0.1
6.23744e-04,-0.0136719,0.0882813
6.23760e-04,-0.0186719,0.125781
6.23776e-04,-0.0149219,0.113281
6.23792e-04,-0.01875,0.1
6.23808e-04,-0.0111719,0.125781
6.23824e-04,-0.0149219,0.113281
6.23840e-04,-0.0148438,0.0875001
6.23856e-04,-0.0125,0.1
6.23872e-04,-0.0147656,0.0875001
6.23888e-04,-0.01625,0.113281
6.23904e-04,-0.0148438,0.1
6.23920e-04,-0.0199219,0.1
6.23936e-04,-0.0161719,0.125781
6.23952e-04,-0.0149219,0.1125
6.23968e-04,-0.0136719,0.113281
6.23984e-04,-0.0136719,0.113281
6.24000e-04,-0.0148438,0.1
6.24016e-04,-0.0174219,0.1
6.24032e-04,-0.0124219,0.1
6.24048e-04,-0.0136719,0.1125
6.24064e-04,-0.0125,0.1
6.24080e-04,-0.0199219,0.1
6.24096e-04,-0.0124219,0.1
6.24112e-04,-0.0174219,0.1
6.24128e-04,-0.015,0.113281
6.24144e-04,-0.0149219,0.1
6.24160e-04,-0.0124219,0.125781
6.24176e-04,-0.0161719,0.0882813
6.24192e-04,-0.0148438,0.1
6.24208e-04,-0.01875,0.0882813
6.24224e-04,-0.01875,0.1375
6.24240e-04,-0.0135938,0.1
6.24256e-04,-0.01375,0.1
6.24272e-04,-0.0199219,0.125781
6.24288e-04,-0.0148438,0.1
6.24304e-04,-0.0149219,0.1
6.24320e-04,-0.0160938,0.125
6.24336e-04,-0.0136719,0.1
6.24352e-04,-0.0160938,0.113281
6.24368e-04,-0.0124219,0.1375
6.24384e-04,-0.0223438,0.1
6.24400e-04,-0.0161719,0.125781
6.24416e-04,-0.0149219,0.1
6.24432e-04,-0.0174219,0.113281
6.24448e-04,-0.0161719,0.1375
6.24464e-04,-0.0124219,0.1125
6.24480e-04,-0.01625,0.1
6.24496e-04,-0.00859376,0.1125
6.24512e-04,-0.0211719,0.1
6.24528e-04,-0.0125,0.1
6.24544e-04,-0.0161719,0.1
6.24560e-04,-0.0136719,0.1
6.24576e-04,-0.0198438,0.1
6.24592e-04,-0.00992189,0.0867188
6.24608e-04,-0.01875,0.1
6.24624e-04,-0.0174219,0.1
6.24640e-04,-0.0148438,0.113281
6.24656e-04,-0.0186719,0.1
6.24672e-04,-0.0136719,0.125781
6.24688e-04,-0.01875,0.1125
6.24704e-04,-0.0175,0.1
6.24720e-04,-0.01375,0.1
6.24736e-04,-0.0148438,0.1125
6.24752e-04,-0.0211719,0.1
6.24768e-04,-0.0124219,0.113281
6.24784e-04,-0.0186719,0.1
6.24800e-04,-0.01625,0.1
6.24816e-04,-0.0148438,0.1
6.24832e-04,-0.0174219,0.1
6.24848e-04,-0.0125,0.0875001
6.24864e-04,-0.01625,0.113281
6.24880e-04,-0.0161719,0.1
6.24896e-04,-0.0161719,0.1
6.24912e-04,-0.0173438,0.1125
6.24928e-04,-0.0161719,0.113281
6.24944e-04,-0.0149219,0.1
6.24960e-04,-0.01375,0.1
6.24976e-04,-0.0124219,0.113281
6.24992e-04,-0.0175,0.125781
6.25008e-04,-0.0261719,0.125781
6.25024e-04,-0.0136719,0.125781
6.25040e-04,-0.0160938,0.125781
6.25056e-04,-0.0136719,0.1
6.25072e-04,-0.0149219,0.125781
6.25088e-04,-0.0160938,0.1125
6.25104e-04,-0.01625,0.1125
6.25120e-04,-0.0125,0.125781
6.25136e-04,-0.0149219,0.113281
6.25152e-04,-0.0136719,0.100781
6.25168e-04,-0.0160156,0.113281
6.25184e-04,-0.0173438,0.1
6.25200e-04,-0.0124219,0.0875001
6.25216e-04,-0.01875,0.1125
6.25232e-04,-0.01125,0.1
6.25248e-04,-0.0198438,0.125781
6.25264e-04,-0.01875,0.113281
6.25280e-04,-0.0175,0.125781
6.25296e-04,-0.00992189,0.1
6.25312e-04,-0.0161719,0.1
6.25328e-04,-0.0135938,0.1
6.25344e-04,-0.0174219,0.0875001
6.25360e-04,-0.01125,0.1
6.25376e-04,-0.0161719,0.113281
6.25392e-04,-0.0135938,0.1
6.25408e-04,-0.0135938,0.1
6.25424e-04,-0.0199219,0.113281
6.25440e-04,-0.0135938,0.0882813
6.25456e-04,-0.0149219,0.1
6.25472e-04,-0.0148438,0.0875001
6.25488e-04,-0.0175,0.1
6.25504e-04,-0.0136719,0.1
6.25520e-04,-0.0136719,0.0882813
6.25536e-04,-0.0136719,0.113281
6.25552e-04,-0.01625,0.0867188
6.25568e-04,-0.01625,0.1
6.25584e-04,-0.0124219,0.1
6.25600e-04,-0.0124219,0.1
6.25616e-04,-0.0124219,0.0882813
6.25632e-04,-0.0124219,0.1125
6.25648e-04,-0.0186719,0.0875001
6.25664e-04,-0.0135938,0.0757813
6.25680e-04,-0.0135938,0.113281
6.25696e-04,-0.0136719,0.125781
6.25712e-04,-0.0163281,0.125781
6.25728e-04,-0.01125,0.1125
6.25744e-04,-0.0149219,0.0882813
6.25760e-04,-0.0160938,0.113281
6.25776e-04,-0.0160938,0.1
6.25792e-04,-0.0149219,0.1
6.25808e-04,-0.0124219,0.100781
6.25824e-04,-0.0148438,0.1
6.25840e-04,-0.0136719,0.113281
6.25856e-04,-0.0199219,0.1
6.25872e-04,-0.0185938,0.1125
6.25888e-04,-0.0174219,0.113281
6.25904e-04,-0.01625,0.113281
6.25920e-04,-0.0174219,0.0875001
6.25936e-04,-0.0175,0.1
6.25952e-04,-0.0149219,0.1
6.25968e-04,-0.0224219,0.125781
6.25984e-04,-0.0124219,0.1
6.26000e-04,-0.0124219,0.1
6.26016e-04,-0.0186719,0.0875001
6.26032e-04,-0.0149219,0.1
6.26048e-04,-0.0174219,0.113281
6.26064e-04,-0.0161719,0.125781
6.26080e-04,-0.0148438,0.1
6.26096e-04,-0.0174219,0.1
6.26112e-04,-0.0199219,0.1
6.26128e-04,-0.0149219,0.113281
6.26144e-04,-0.0149219,0.0875001
6.26160e-04,-0.0135938,0.1
6.26176e-04,-0.0135938,0.1
6.26192e-04,-0.0173438,0.0632813
6.26208e-04,-0.0136719,0.113281
6.26224e-04,-0.0160938,0.1
6.26240e-04,-0.0174219,0.1
6.26256e-04,-0.0148438,0.113281
6.26272e-04,-0.0124219,0.113281
6.26288e-04,-0.0175,0.1
6.26304e-04,-0.00992189,0.1
6.26320e-04,-0.00742189,0.1
6.26336e-04,-0.0161719,0.1
6.26352e-04,-0.0124219,0.1
6.26368e-04,-0.0161719,0.0632813
6.26384e-04,-0.0161719,0.1
6.26400e-04,-0.01,0.0882813
6.26416e-04,-0.0160938,0.113281
6.26432e-04,-0.0136719,0.0867188
6.26448e-04,-0.0136719,0.0757813
6.26464e-04,-0.00992189,0.0882813
6.26480e-04,-0.0174219,0.0867188
6.26496e-04,-0.02,0.1
6.26512e-04,-0.0174219,0.0875001
6.26528e-04,-0.0160938,0.1
6.26544e-04,-0.0185938,0.1
6.26560e-04,-0.00984376,0.113281
6.26576e-04,-0.0124219,0.1125
6.26592e-04,-0.0124219,0.1
6.26608e-04,-0.0147656,0.1
6.26624e-04,-0.0135938,0.1
6.26640e-04,-0.0160938,0.1
6.26656e-04,-0.0161719,0.0875001
6.26672e-04,-0.0125,0.1
6.26688e-04,-0.0148438,0.1125
6.26704e-04,-0.0149219,0.1125
6.26720e-04,-0.0175,0.0882813
6.26736e-04,-0.0124219,0.113281
6.26752e-04,-0.0161719,0.150781
6.26768e-04,-0.0111719,0.1
6.26784e-04,-0.0160938,0.113281
6.26800e-04,-0.0172656,0.125781
6.26816e-04,-0.015,0.1
6.26832e-04,-0.0124219,0.1125
6.26848e-04,-0.0124219,0.1
6.26864e-04,-0.0136719,0.1
6.26880e-04,-0.0174219,0.100781
6.26896e-04,-0.0160938,0.1
6.26912e-04,-0.0186719,0.100781
6.26928e-04,-0.0149219,0.1
6.26944e-04,-0.0186719,0.1
6.26960e-04,-0.0160156,0.1
6.26976e-04,-0.0174219,0.1
6.26992e-04,-0.0147656,0.0875001
6.27008e-04,-0.01875,0.1
6.27024e-04,-0.0111719,0.1
6.27040e-04,-0.0148438,0.0875001
6.27056e-04,-0.0124219,0.1
6.27072e-04,-0.0174219,0.113281
6.27088e-04,-0.0175,0.1125
6.27104e-04,-0.015,0.1
6.27120e-04,-0.0161719,0.1125
6.27136e-04,-0.0136719,0.0867188
6.27152e-04,-0.0175,0.125781
6.27168e-04,-0.0111719,0.1
6.27184e-04,-0.01375,0.1375
6.27200e-04,-0.0149219,0.113281
6.27216e-04,-0.0174219,0.1125
6.27232e-04,-0.0135938,0.1
6.27248e-04,-0.0211719,0.1
6.27264e-04,-0.0135938,0.1
6.27280e-04,-0.0124219,0.125781
6.27296e-04,-0.0161719,0.113281
6.27312e-04,-0.0174219,0.113281
6.27328e-04,-0.0124219,0.125781
6.27344e-04,-0.0160938,0.125781
6.27360e-04,-0.0148438,0.113281
6.27376e-04,-0.0124219,0.125
6.27392e-04,-0.0124219,0.1
6.27408e-04,-0.0135938,0.1125
6.27424e-04,-0.0123438,0.138281
6.27440e-04,-0.0111719,0.138281
6.27456e-04,-0.0199219,0.0882813
6.27472e-04,-0.0161719,0.1
6.27488e-04,-0.01875,0.1125
6.27504e-04,-0.0124219,0.125781
6.27520e-04,-0.0124219,0.125781
6.27536e-04,-0.0149219,0.125781
6.27552e-04,-0.0148438,0.125781
6.27568e-04,-0.01625,0.113281
6.27584e-04,-0.0160938,0.125
6.27600e-04,-0.0161719,0.1
6.27616e-04,-0.0136719,0.1125
6.27632e-04,-0.0136719,0.113281
6.27648e-04,-0.0148438,0.1
6.27664e-04,-0.0186719,0.125781
6.27680e-04,-0.0149219,0.15
6.27696e-04,-0.0160938,0.125781
6.27712e-04,-0.0149219,0.125781
6.27728e-04,-0.0174219,0.125781
6.27744e-04,-0.0135938,0.125781
6.27760e-04,-0.0174219,0.1
6.27776e-04,-0.0125,0.125781
6.27792e-04,-0.0175,0.113281
6.27808e-04,-0.01125,0.1375
6.27824e-04,-0.0135938,0.1
6.27840e-04,-0.0175,0.113281
6.27856e-04,-0.0160938,0.113281
6.27872e-04,-0.0149219,0.113281
6.27888e-04,-0.0136719,0.1
6.27904e-04,-0.0124219,0.138281
6.27920e-04,-0.0174219,0.138281
6.27936e-04,-0.0160938,0.1375
6.27952e-04,-0.0160938,0.138281
6.27968e-04,-0.0149219,0.113281
6.27984e-04,-0.0149219,0.113281
6.28000e-04,-0.0161719,0.138281
6.28016e-04,-0.0136719,0.113281
6.28032e-04,-0.01875,0.125
6.28048e-04,-0.0160938,0.1
6.28064e-04,-0.0123438,0.138281
6.28080e-04,-0.0185938,0.125781
6.28096e-04,-0.01625,0.100781
6.28112e-04,-0.0186719,0.1375
6.28128e-04,-0.0174219,0.125781
6.28144e-04,-0.01875,0.1125
6.28160e-04,-0.0161719,0.1
6.28176e-04,-0.0161719,0.15
6.28192e-04,-0.01625,0.1125
6.28208e-04,-0.0136719,0.150781
6.28224e-04,-0.0149219,0.1375
6.28240e-04,-0.0199219,0.125781
6.28256e-04,-0.0136719,0.1
6.28272e-04,-0.01875,0.138281
6.28288e-04,-0.0161719,0.15
6.28304e-04,-0.01625,0.125781
6.28320e-04,-0.0175,0.1125
6.28336e-04,-0.0111719,0.125781
6.28352e-04,-0.0149219,0.15
6.28368e-04,-0.00992189,0.138281
6.28384e-04,-0.0224219,0.125781
6.28400e-04,-0.0124219,0.1125
6.28416e-04,-0.0136719,0.138281
6.28432e-04,-0.0149219,0.138281
6.28448e-04,-0.0124219,0.1625
6.28464e-04,-0.00992189,0.1625
6.28480e-04,-0.0161719,0.113281
6.28496e-04,-0.0111719,0.125781
6.28512e-04,-0.0160938,0.1375
6.28528e-04,-0.0148438,0.15
6.28544e-04,-0.0123438,0.138281
6.28560e-04,-0.0161719,0.138281
6.28576e-04,-0.01625,0.163281
6.28592e-04,-0.0160938,0.163281
6.28608e-04,-0.0175,0.138281
6.28624e-04,-0.00859376,0.125781
6.28640e-04,-0.01375,0.138281
6.28656e-04,-0.0199219,0.125781
6.28672e-04,-0.0148438,0.1
6.28688e-04,-0.0148438,0.113281
6.28704e-04,-0.0175,0.125781
6.28720e-04,-0.0186719,0.125781
6.28736e-04,-0.0149219,0.113281
6.28752e-04,-0.01875,0.1125
6.28768e-04,-0.015,0.1125
6.28784e-04,-0.0211719,0.125781
6.28800e-04,-0.01875,0.138281
6.28816e-04,-0.0123438,0.1375
6.28832e-04,-0.01375,0.15
6.28848e-04,-0.01875,0.150781
6.28864e-04,-0.0135938,0.1625
6.28880e-04,-0.0174219,0.125
6.28896e-04,-0.0161719,0.15
6.28912e-04,-0.0135938,0.125781
6.28928e-04,-0.0186719,0.113281
6.28944e-04,-0.01875,0.1375
6.28960e-04,-0.0124219,0.15
6.28976e-04,-0.0224219,0.138281
6.28992e-04,-0.0186719,0.138281
6.29008e-04,-0.0148438,0.1625
6.29024e-04,-0.0149219,0.1375
6.29040e-04,-0.0136719,0.138281
6.29056e-04,-0.0124219,0.1375
6.29072e-04,-0.01375,0.15
6.29088e-04,-0.0149219,0.15
6.29104e-04,-0.0160938,0.164063
6.29120e-04,-0.0211719,0.188281
6.29136e-04,-0.0135938,0.1125
6.29152e-04,-0.0186719,0.125
6.29168e-04,-0.0124219,0.1375
6.29184e-04,-0.0199219,0.163281
6.29200e-04,-0.0149219,0.125781
6.29216e-04,-0.015,0.125781
6.29232e-04,-0.0136719,0.15
6.29248e-04,-0.0160156,0.15
6.29264e-04,-0.0161719,0.113281
6.29280e-04,-0.0124219,0.1375
6.29296e-04,-0.01,0.113281
6.29312e-04,-0.0174219,0.1625
6.29328e-04,-0.0136719,0.125781
6.29344e-04,-0.0111719,0.1375
6.29360e-04,-0.0148438,0.1375
6.29376e-04,-0.0136719,0.15
6.29392e-04,-0.0160938,0.15
6.29408e-04,-0.0149219,0.15
6.29424e-04,-0.0111719,0.113281
6.29440e-04,-0.0173438,0.125
6.29456e-04,-0.0199219,0.1375
6.29472e-04,-0.0160938,0.1375
6.29488e-04,-0.0174219,0.113281
6.29504e-04,-0.0160938,0.113281
6.29520e-04,-0.0186719,0.113281
6.29536e-04,-0.0125,0.113281
6.29552e-04,-0.0124219,0.125781
6.29568e-04,-0.0148438,0.113281
6.29584e-04,-0.0136719,0.113281
6.29600e-04,-0.0161719,0.1625
6.29616e-04,-0.0136719,0.163281
6.29632e-04,-0.0161719,0.1125
6.29648e-04,-0.0161719,0.15
6.29664e-04,-0.0149219,0.125781
6.29680e-04,-0.0148438,0.125781
6.29696e-04,-0.0148438,0.150781
6.29712e-04,-0.0174219,0.113281
6.29728e-04,-0.0211719,0.125
6.29744e-04,-0.0135938,0.125781
6.29760e-04,-0.0136719,0.15
6.29776e-04,-0.0186719,0.113281
6.29792e-04,-0.0124219,0.1375
6.29808e-04,-0.0124219,0.15
6.29824e-04,-0.01625,0.1125
6.29840e-04,-0.0148438,0.125781
6.29856e-04,-0.0185938,0.125781
6.29872e-04,-0.0148438,0.1125
6.29888e-04,-0.0161719,0.125781
6.29904e-04,-0.0161719,0.113281
6.29920e-04,-0.0161719,0.125781
6.29936e-04,-0.00984376,0.0875001
6.29952e-04,-0.0174219,0.1125
6.29968e-04,-0.0149219,0.1375
6.29984e-04,-0.0175,0.113281
6.30000e-04,-0.0161719,0.1125
6.30016e-04,-0.0173438,0.125
6.30032e-04,-0.0161719,0.113281
6.30048e-04,-0.0135938,0.1
6.30064e-04,-0.0136719,0.113281
6.30080e-04,-0.0174219,0.125781
6.30096e-04,-0.0161719,0.1
6.30112e-04,-0.0149219,0.1
6.30128e-04,-0.0135938,0.1
6.30144e-04,-0.0149219,0.1
6.30160e-04,-0.01875,0.1
6.30176e-04,-0.015,0.125781
6.30192e-04,-0.01125,0.0750001
